tract,sra_id,sra,hpi2022,totpop,tothhs,bmi30plus_pct,cancer_pct,copd_pct,chd_pct,diabetes_pct,hbp_pct,stroke_pct,hispanic_pct,nonhisp_pct,aian_pct,asian_pct,black_pct,nhpi_pct,white_pct,race_other_pct,hhs_snap_pct,active_commute,auto_access,insurance,lowincome_bin,median_income,lowphysactiv_pct,park_access,supermkt_access,transit_access,walkability,num_full_restaurants,num_fast_food,num_snack_nonalcbev_bars
6073015302,34,EL CAJON,0.228734488,4207,1389,0.236,0.092,0.066,0.075,0.107,0.352,0.038,0.17,0.83,0.0052,0.0673,0.0338,0.0,0.8018,0.057,0.0914,0.027918782,0.995,0.489573915,No,107443.0,0.192,0.858159509,0.08811056,0.0,11.29481889,0,0,0
6073015403,34,EL CAJON,0.683509083,2599,851,0.221,0.09,0.056,0.065,0.092,0.328,0.032,0.0643,0.9357,0.0081,0.0173,0.0054,0.0,0.928,0.0,0.0176,0.033942559,1.0,1.033329059,No,129318.0,0.154,0.121610845,0.386149511,0.0,7.058611657,3,3,1
6073015404,34,EL CAJON,-0.274294039,8275,2607,0.269,0.069,0.074,0.067,0.103,0.327,0.036,0.1992,0.8008,0.0027,0.0369,0.0329,0.0,0.7891,0.0737,0.2455,0.018345671,0.857,-0.590848526,No,62316.0,0.218,0.137686861,0.668346108,0.0,11.36458333,6,3,3
6073015405,34,EL CAJON,0.51582404,5599,1887,0.237,0.073,0.057,0.056,0.088,0.297,0.029,0.2118,0.7882,0.0016,0.0204,0.008,0.0,0.878,0.0509,0.0715,0.036863029,0.981,0.309984158,No,108636.0,0.17,0.35819601,0.23242318,0.0,9.480309166,1,0,0
6073015501,37,HARBISON CREST,0.186996967,5131,1838,0.255,0.068,0.065,0.058,0.092,0.302,0.03,0.2109,0.7891,0.0134,0.0212,0.0,0.0,0.825,0.0645,0.0642,0.035064359,0.991,0.506028589,No,84013.0,0.19,0.542482341,0.0,0.0,5.722796935,6,1,3
6073015502,37,HARBISON CREST,0.228911063,2902,957,0.244,0.067,0.057,0.052,0.085,0.293,0.027,0.2023,0.7977,0.04,0.0145,0.0021,0.001,0.8205,0.0737,0.0387,0.005546751,0.995,0.663282821,No,102708.0,0.17,0.468704512,0.0,0.0,4.562588402,8,2,1
6073015601,34,EL CAJON,0.012820941,6160,1978,0.261,0.06,0.061,0.052,0.087,0.282,0.028,0.3216,0.6784,0.0,0.0067,0.0386,0.0117,0.7742,0.032,0.1628,0.066863687,0.948,0.298316014,No,65078.0,0.205,0.788445343,0.874506265,0.0,14.42563452,13,3,4
6073016807,36,LAKESIDE,0.148673949,7650,2429,0.253,0.068,0.063,0.055,0.089,0.295,0.029,0.2162,0.7838,0.0012,0.0331,0.0018,0.0,0.9,0.0136,0.0441,0.02851164,0.985,0.263098167,No,86176.0,0.193,0.823125438,0.142011704,0.0,9.441356361,0,0,0
6073016809,36,LAKESIDE,0.076333176,5529,1805,0.255,0.063,0.058,0.052,0.086,0.278,0.028,0.208,0.792,0.0087,0.0389,0.0213,0.0036,0.8578,0.0188,0.0222,0.027006466,0.989,0.551011346,No,86964.0,0.185,0.286729858,0.356163027,0.0,10.30941211,9,8,3
6073016810,36,LAKESIDE,0.179476975,3097,905,0.253,0.064,0.06,0.052,0.085,0.28,0.028,0.1411,0.8589,0.0152,0.0436,0.0055,0.0,0.887,0.0126,0.063,0.022137405,1.0,0.344602024,No,90862.0,0.183,1.0,0.111512697,0.0,6.5,0,0,0
6073016811,36,LAKESIDE,0.028650331,4823,1577,0.27,0.07,0.075,0.065,0.103,0.317,0.035,0.2739,0.7261,0.0,0.0589,0.0348,0.0012,0.8153,0.0525,0.0717,0.015769944,0.974,0.123085586,No,84441.0,0.213,0.79035208,0.0,0.0,11.87142561,3,0,0
6073016901,36,LAKESIDE,0.132894068,7001,2231,0.234,0.075,0.056,0.056,0.085,0.302,0.028,0.1333,0.8667,0.0159,0.0177,0.0174,0.0311,0.8653,0.0116,0.0565,0.009372071,0.988,0.8353236,No,97340.0,0.166,0.027500362,0.027237615,0.0,6.235930142,2,0,1
6073016902,36,LAKESIDE,-0.212565061,2648,804,0.27,0.069,0.07,0.064,0.105,0.314,0.034,0.1518,0.8482,0.176,0.0087,0.014,0.0008,0.7081,0.0329,0.0473,0.0,0.976,-0.986725949,No,98125.0,0.206,0.635625801,0.017825768,0.0,3.5,12,1,3
6073017006,15,POWAY,0.794076502,2928,1043,0.205,0.088,0.048,0.056,0.084,0.315,0.027,0.0813,0.9187,0.0,0.1581,0.0102,0.0,0.7503,0.0167,0.0153,0.016433854,0.967,1.154639444,No,151000.0,0.139,0.521905424,0.220687168,0.0,8.729042249,0,0,0
6073017009,15,POWAY,0.357521106,4347,1435,0.234,0.061,0.052,0.047,0.081,0.267,0.025,0.2514,0.7486,0.0,0.0849,0.02,0.0,0.7704,0.0594,0.0488,0.038427167,0.986,0.193212099,No,88235.0,0.171,0.988071571,0.330600487,0.0,11.121033,14,3,6
6073017010,15,POWAY,0.622235826,3266,998,0.21,0.063,0.039,0.04,0.068,0.254,0.021,0.1546,0.8454,0.0,0.1087,0.0,0.0,0.8291,0.0049,0.018,0.011083744,0.988,1.145859538,No,134318.0,0.133,0.702093909,0.0,0.0,7.110705596,0,0,0
6073016502,34,EL CAJON,-0.452884062,7645,2333,0.283,0.056,0.071,0.057,0.099,0.296,0.032,0.2827,0.7173,0.0,0.016,0.0485,0.0,0.6883,0.1347,0.24,0.030355097,0.914,0.139530464,Yes,59230.0,0.236,0.192913955,0.469311552,0.0,11.98186439,8,5,2
6073016503,34,EL CAJON,-0.073570057,3077,1058,0.256,0.061,0.062,0.053,0.088,0.286,0.029,0.2723,0.7277,0.0,0.0084,0.1212,0.0562,0.5726,0.1118,0.1871,0.070422535,0.942,0.414490525,No,71975.0,0.201,0.0,0.0,0.0,14.799458,1,1,0
6073016504,34,EL CAJON,-0.389838545,7864,2423,0.278,0.048,0.064,0.05,0.09,0.283,0.029,0.5032,0.4968,0.0,0.0238,0.0907,0.0,0.7234,0.1284,0.2097,0.038190364,0.9,-0.514406776,Yes,46440.0,0.232,0.0,0.767580354,0.0,14.18107894,13,6,4
6073016605,35,SANTEE,0.309148525,7271,3148,0.236,0.075,0.057,0.056,0.086,0.293,0.029,0.1638,0.8362,0.0017,0.032,0.0193,0.0043,0.8677,0.0375,0.0238,0.003569607,0.99,0.536151082,No,64759.0,0.178,0.999863742,0.001093766,0.0,10.57932051,4,1,2
6073016606,35,SANTEE,0.416565012,4014,1267,0.23,0.06,0.048,0.044,0.073,0.262,0.023,0.1998,0.8002,0.0017,0.0752,0.0057,0.0,0.7581,0.0105,0.0284,0.010935601,1.0,1.262894067,No,105350.0,0.161,1.0,0.181102767,0.0,10.12221378,7,1,4
6073016607,35,SANTEE,0.055935962,6846,2313,0.233,0.066,0.052,0.048,0.078,0.276,0.025,0.1681,0.8319,0.0035,0.0378,0.0199,0.0,0.8722,0.0323,0.0389,0.007969398,0.981,0.370684749,No,90058.0,0.168,0.644933229,0.398326547,0.0,10.15062632,3,0,1
6073016608,35,SANTEE,0.210821117,2625,804,0.239,0.062,0.05,0.045,0.074,0.262,0.023,0.1196,0.8804,0.0088,0.0126,0.0042,0.0,0.896,0.0095,0.0062,0.027638191,0.968,0.798038833,No,114044.0,0.159,0.586698337,0.286829056,0.0,9.166666667,0,0,0
6073016609,35,SANTEE,0.489389401,5347,1711,0.247,0.056,0.052,0.042,0.073,0.256,0.023,0.1994,0.8006,0.006,0.0224,0.0279,0.0015,0.8397,0.057,0.0941,0.01258793,1.0,0.671612101,No,105481.0,0.167,0.882150373,0.097457899,0.0,10.91680548,0,0,0
6073016610,35,SANTEE,0.365049988,4077,1395,0.239,0.055,0.047,0.039,0.07,0.252,0.021,0.1734,0.8266,0.0032,0.0498,0.0191,0.0022,0.8192,0.0255,0.0724,0.012774655,1.0,0.81409186,No,85457.0,0.16,0.855152534,0.708220838,0.0,14.03831143,5,3,3
6073016612,35,SANTEE,0.365649382,6158,1943,0.238,0.061,0.049,0.045,0.075,0.268,0.023,0.2061,0.7939,0.0,0.0322,0.0088,0.0063,0.8651,0.0408,0.0412,0.00751073,0.989,0.878612563,No,97122.0,0.159,0.797981442,0.0,0.0,9.671939706,1,3,1
6073016613,35,SANTEE,0.27006412,1923,685,0.246,0.065,0.053,0.049,0.081,0.281,0.026,0.1659,0.8341,0.0,0.0801,0.0146,0.0,0.7873,0.0499,0.0175,0.0,0.975,0.5528882,No,103935.0,0.169,1.0,0.083523597,0.0,11.37627441,0,0,0
6073016614,35,SANTEE,0.496987166,3807,1309,0.243,0.058,0.048,0.042,0.072,0.248,0.023,0.1668,0.8332,0.0176,0.0412,0.0037,0.0139,0.8101,0.0328,0.0122,0.017200191,0.949,0.652319517,No,106250.0,0.163,1.0,0.715313294,0.0,13.80995935,29,14,5
6073016615,35,SANTEE,-0.289425916,4030,866,0.244,0.045,0.044,0.032,0.064,0.222,0.019,0.2208,0.7792,0.0072,0.0516,0.0434,0.0042,0.7772,0.0553,0.0554,0.032122905,0.942,1.125271547,No,99750.0,0.174,1.0,0.6401627,0.218698921,16.5,14,8,6
6073016616,35,SANTEE,-0.107961067,4237,1385,0.26,0.067,0.065,0.061,0.096,0.302,0.032,0.1902,0.8098,0.0,0.0307,0.0293,0.0,0.836,0.0189,0.1379,0.062122045,0.939,-0.10649551,No,82835.0,0.2,0.80304893,0.535651741,0.000491763,10.31563322,21,8,9
6073016617,35,SANTEE,0.054844194,3528,1343,0.245,0.083,0.069,0.069,0.102,0.33,0.036,0.2251,0.7749,0.0048,0.0221,0.0298,0.0,0.7698,0.0723,0.0536,0.049662784,0.912,-0.741100246,Yes,58661.0,0.207,1.0,0.647698392,0.488072211,14.98625036,9,5,3
6073016701,36,LAKESIDE,0.262859036,9808,3494,0.235,0.057,0.047,0.042,0.07,0.247,0.022,0.1459,0.8541,0.0237,0.0843,0.0343,0.0025,0.7868,0.0191,0.0392,0.018711019,0.9,0.606121209,No,87440.0,0.161,0.678859912,0.0,0.0,6.432168968,1,0,0
6073016702,36,LAKESIDE,-0.14709294,7517,2760,0.267,0.061,0.065,0.056,0.091,0.284,0.03,0.2018,0.7982,0.011,0.0184,0.0323,0.0,0.816,0.0722,0.0507,0.04472667,0.953,0.852205002,No,63357.0,0.205,0.069124424,0.652372916,0.0,14.15304695,22,12,5
6073016802,37,HARBISON CREST,-0.067873126,7131,2622,0.256,0.089,0.078,0.077,0.113,0.361,0.039,0.1251,0.8749,0.0,0.0079,0.0043,0.0056,0.9515,0.0137,0.0461,0.041056765,0.97,-0.021590805,No,77566.0,0.204,0.513252665,0.0,0.0,8.044914317,3,0,0
6073016804,36,LAKESIDE,-0.096625368,7355,2562,0.269,0.048,0.06,0.045,0.077,0.257,0.025,0.2404,0.7596,0.0324,0.0173,0.02,0.0232,0.8634,0.0075,0.1632,0.032957502,0.956,-0.436758824,No,72096.0,0.204,1.0,0.553729617,0.0,12.18161111,17,5,5
6073016806,36,LAKESIDE,-0.197550205,4449,1446,0.286,0.064,0.073,0.063,0.104,0.317,0.034,0.2304,0.7696,0.0,0.011,0.031,0.0,0.8896,0.0342,0.1494,0.063820423,0.983,0.207527679,No,61696.0,0.228,0.086008331,0.0,0.0,12.60896753,5,0,0
6073017045,15,POWAY,0.834969012,2753,861,0.198,0.054,0.033,0.034,0.071,0.237,0.018,0.0599,0.9401,0.0,0.3473,0.0138,0.0,0.5754,0.0091,0.0,0.018733274,0.981,0.856213625,No,156033.0,0.132,1.0,0.0,0.0,7.333333333,11,2,2
6073017046,15,POWAY,0.876195423,3807,1389,0.199,0.066,0.037,0.042,0.075,0.262,0.021,0.0644,0.9356,0.0,0.3071,0.0,0.0,0.647,0.0142,0.0,0.005104935,1.0,1.002549149,No,140583.0,0.131,1.0,0.173223903,0.0,6.728515969,1,0,1
6073017047,15,POWAY,0.945350155,4003,1393,0.213,0.068,0.041,0.043,0.075,0.269,0.022,0.1229,0.8771,0.0,0.1314,0.0065,0.0,0.7619,0.0285,0.0,0.0228471,0.973,1.059853619,No,150924.0,0.132,1.0,0.0,0.0,7.524077243,2,1,0
6073017048,15,POWAY,0.094475751,7729,2158,0.253,0.053,0.058,0.051,0.093,0.273,0.028,0.3361,0.6639,0.0527,0.2219,0.004,0.0,0.6021,0.0682,0.0978,0.049626308,0.964,0.500950215,No,67698.0,0.214,1.0,0.693493355,0.0,12.43499097,20,8,4
6073017049,15,POWAY,0.307190845,3457,944,0.241,0.061,0.055,0.05,0.086,0.285,0.027,0.2867,0.7133,0.0,0.0955,0.0098,0.0003,0.8024,0.0457,0.1335,0.088919289,0.95,0.478423081,No,108462.0,0.183,0.943473792,0.181953435,0.0,7.065681445,18,10,9
6073017050,14,NORTH SAN DIEGO,0.184295544,3097,1095,0.224,0.072,0.053,0.055,0.093,0.294,0.029,0.2664,0.7336,0.0152,0.1618,0.041,0.0,0.682,0.0232,0.0183,0.033386328,0.922,0.093095175,No,63750.0,0.177,0.992503259,0.383625151,0.0,13.68660647,9,4,4
6073017051,14,NORTH SAN DIEGO,0.664131253,4769,1964,0.196,0.089,0.047,0.057,0.085,0.31,0.028,0.0893,0.9107,0.0,0.1763,0.0688,0.0596,0.5911,0.0161,0.0239,0.031578947,0.962,0.76457968,No,106161.0,0.15,0.115554522,0.571108638,0.0,10.34468728,5,1,2
6073017052,14,NORTH SAN DIEGO,0.570857266,5429,2194,0.187,0.069,0.037,0.045,0.073,0.264,0.022,0.1367,0.8633,0.0044,0.2662,0.0,0.0024,0.6417,0.0286,0.0365,0.035279294,0.922,0.578510402,No,103336.0,0.137,0.481651376,0.080858575,0.0,8.040510949,14,1,1
6073017014,14,NORTH SAN DIEGO,0.193578916,2427,1519,0.187,0.169,0.082,0.121,0.142,0.501,0.058,0.0445,0.9555,0.0033,0.056,0.0165,0.0,0.9172,0.0033,0.0204,0.025848142,0.842,0.694881348,No,62052.0,0.208,0.0,0.723959554,0.0,13.35050505,31,12,12
6073017015,14,NORTH SAN DIEGO,0.44967657,8107,3164,0.216,0.077,0.048,0.055,0.085,0.293,0.028,0.1516,0.8484,0.0,0.1433,0.0376,0.0,0.652,0.0693,0.0528,0.031737493,0.968,0.755859695,No,90511.0,0.155,0.42892392,0.255973797,0.0,8.895465669,11,3,3
6073017018,14,NORTH SAN DIEGO,0.176615678,4633,1743,0.2,0.052,0.039,0.042,0.083,0.252,0.023,0.155,0.845,0.0,0.3333,0.0382,0.0289,0.4483,0.0589,0.0413,0.063002681,0.901,0.641577438,No,62917.0,0.179,1.0,0.379854873,0.0,14.00397568,11,2,1
6073017019,15,POWAY,0.453116302,6137,2921,0.199,0.13,0.063,0.088,0.111,0.41,0.041,0.0981,0.9019,0.0,0.1088,0.0279,0.0,0.8413,0.014,0.0072,0.016729628,0.966,1.155879784,No,84388.0,0.164,0.736359001,0.136229682,0.0,8.120639385,0,0,0
6073017020,15,POWAY,0.792954015,3488,1217,0.213,0.085,0.046,0.054,0.081,0.306,0.026,0.0983,0.9017,0.0,0.0605,0.0135,0.0,0.8736,0.0057,0.0,0.0,0.993,0.998529724,No,143567.0,0.13,0.623443422,0.0,0.0,7.063932003,3,0,2
6073017021,15,POWAY,0.511376245,2955,986,0.218,0.074,0.046,0.048,0.079,0.284,0.024,0.0602,0.9398,0.0,0.0569,0.0024,0.0,0.8934,0.0237,0.0152,0.012620638,1.0,0.681633137,No,155227.0,0.134,0.906200818,0.0,0.0,5.246615656,0,1,0
6073017022,15,POWAY,0.757470063,5823,2158,0.216,0.069,0.042,0.045,0.073,0.271,0.023,0.1295,0.8705,0.0,0.1362,0.0256,0.0,0.775,0.0,0.0227,0.004248745,0.988,0.602772486,No,98281.0,0.134,1.0,0.756182593,0.0,11.00429222,24,9,11
6073017029,14,NORTH SAN DIEGO,0.596148709,9149,3097,0.216,0.076,0.046,0.051,0.083,0.293,0.025,0.1406,0.8594,0.0,0.1437,0.0,0.0,0.8046,0.0061,0.0,0.013372472,0.975,0.924972162,No,186116.0,0.141,0.687521251,0.0,0.0,8.5880469,11,4,3
6073017030,14,NORTH SAN DIEGO,0.603529387,21927,7347,0.184,0.057,0.03,0.035,0.063,0.231,0.018,0.0799,0.9201,0.0072,0.3352,0.0062,0.0,0.5905,0.0073,0.0259,0.02444421,0.94,1.060971368,No,139233.0,0.129,0.68366151,0.237852536,0.0,7.559936459,9,3,3
6073017031,14,NORTH SAN DIEGO,0.53982464,3995,1392,0.221,0.056,0.038,0.037,0.067,0.239,0.02,0.1845,0.8155,0.0,0.1942,0.0043,0.0,0.7196,0.0185,0.0129,0.00982801,1.0,0.938485874,No,105391.0,0.142,0.0,0.360508669,0.0,12.19842424,3,0,1
6073017032,14,NORTH SAN DIEGO,0.704010957,14919,4449,0.179,0.048,0.026,0.029,0.059,0.207,0.015,0.0971,0.9029,0.0,0.3254,0.0363,0.0,0.5326,0.0005,0.0,0.036796193,0.964,0.836571366,No,150203.0,0.122,1.0,0.403929271,0.0,10.55909644,36,14,15
6073017033,14,NORTH SAN DIEGO,0.71405529,4800,1563,0.191,0.056,0.033,0.037,0.075,0.248,0.019,0.1042,0.8958,0.0,0.3331,0.0138,0.0,0.6035,0.0219,0.0218,0.030146425,0.974,0.630824391,No,144531.0,0.134,1.0,0.424289858,0.0,8.746951428,3,1,2
6073017034,14,NORTH SAN DIEGO,0.598059919,5231,1678,0.206,0.053,0.034,0.035,0.067,0.234,0.019,0.1566,0.8434,0.0015,0.1967,0.0101,0.004,0.6834,0.0182,0.0369,0.032653061,0.952,0.972472934,No,118750.0,0.135,1.0,0.162485443,0.0,6.581689869,1,0,0
6073017035,14,NORTH SAN DIEGO,0.208579531,3287,1107,0.222,0.064,0.05,0.054,0.1,0.307,0.028,0.0821,0.9179,0.004,0.3085,0.07,0.0,0.5208,0.0207,0.159,0.022875817,0.892,0.366031333,No,82708.0,0.182,1.0,0.799512813,0.0,11.25183641,0,0,0
6073017036,14,NORTH SAN DIEGO,0.557333669,3556,1159,0.201,0.055,0.035,0.035,0.07,0.245,0.019,0.0872,0.9128,0.0,0.2598,0.0714,0.0098,0.5217,0.0135,0.0112,0.025641026,0.989,1.019053146,No,115174.0,0.139,1.0,0.992617664,0.0,10.82067741,7,7,8
6073017037,14,NORTH SAN DIEGO,0.367225842,5741,2081,0.21,0.054,0.04,0.042,0.084,0.255,0.022,0.1606,0.8394,0.0044,0.2569,0.0265,0.0033,0.6487,0.007,0.0394,0.006708908,0.938,0.777523462,No,106141.0,0.158,1.0,0.298757609,0.0,8.682017545,4,1,1
6073017039,14,NORTH SAN DIEGO,0.72910486,7516,2804,0.194,0.055,0.033,0.037,0.07,0.236,0.019,0.1059,0.8941,0.0016,0.3269,0.0086,0.0,0.5737,0.0182,0.0068,0.017592851,0.93,0.965976026,No,116250.0,0.141,1.0,0.016305973,0.0,10.50942486,5,1,0
6073017040,15,POWAY,0.427440581,4861,1431,0.213,0.063,0.043,0.043,0.078,0.272,0.022,0.1712,0.8288,0.0,0.2057,0.0206,0.0035,0.6628,0.0391,0.044,0.022410359,0.983,0.591319592,No,127250.0,0.152,1.0,0.352723303,0.0,13.23807954,28,10,7
6073017041,15,POWAY,0.456194304,5951,1964,0.222,0.059,0.043,0.04,0.072,0.25,0.021,0.121,0.879,0.0,0.0639,0.0119,0.0,0.8557,0.0428,0.0519,0.010416667,0.993,0.806411945,No,102847.0,0.152,1.0,0.559692127,0.0,11.50997884,22,4,7
6073017042,15,POWAY,0.758678149,7921,2669,0.182,0.043,0.026,0.027,0.057,0.198,0.014,0.0813,0.9187,0.0,0.3359,0.0242,0.0,0.5692,0.002,0.006,0.02556391,0.988,1.219591334,No,130477.0,0.125,1.0,0.135231182,0.0,12.51885229,15,3,4
6073017043,15,POWAY,0.50897404,6442,2086,0.19,0.046,0.03,0.031,0.066,0.212,0.016,0.1281,0.8719,0.0019,0.3542,0.0233,0.0037,0.5525,0.0076,0.0,0.040544821,0.953,0.639176931,No,135924.0,0.137,1.0,0.362279705,0.0,8.422200273,13,5,7
6073017044,15,POWAY,0.897754112,5710,1803,0.183,0.047,0.026,0.027,0.057,0.206,0.014,0.0774,0.9226,0.0019,0.3552,0.0203,0.0,0.5795,0.0088,0.0044,0.002221399,0.997,1.172309734,No,153854.0,0.118,1.0,0.277560208,0.0,8.930067884,0,0,0
6073017601,40,SAN DIEGUITO,0.707068139,5595,2243,0.194,0.113,0.052,0.072,0.088,0.351,0.035,0.0622,0.9378,0.0073,0.0529,0.0095,0.0,0.8803,0.0327,0.0031,0.155968806,0.931,0.202435166,No,116409.0,0.149,0.998583283,0.137811141,0.0,8.02674524,9,6,7
6073017603,40,SAN DIEGUITO,0.55394416,2528,954,0.23,0.064,0.043,0.045,0.073,0.26,0.023,0.3062,0.6938,0.002,0.0419,0.015,0.0,0.8817,0.0257,0.021,0.041788144,0.985,0.245427966,No,123542.0,0.147,1.0,0.136659699,0.0,13.48376714,4,4,1
6073017604,40,SAN DIEGUITO,0.380301311,7421,3158,0.219,0.078,0.051,0.056,0.082,0.293,0.029,0.1912,0.8088,0.0074,0.0461,0.0233,0.0,0.8309,0.0512,0.0275,0.031703204,0.865,0.062647668,No,72532.0,0.163,1.0,0.598278905,0.0,11.1267672,27,25,13
6073017701,40,SAN DIEGUITO,0.36221981,5299,2261,0.232,0.057,0.041,0.04,0.066,0.246,0.02,0.1166,0.8834,0.0038,0.01,0.0034,0.0,0.9317,0.003,0.0265,0.064402294,0.94,0.036819872,No,91667.0,0.139,1.0,0.0,0.0,11.99243147,16,3,12
6073017702,40,SAN DIEGUITO,0.733631943,3253,1312,0.22,0.062,0.04,0.04,0.063,0.239,0.02,0.0935,0.9065,0.0,0.0178,0.0,0.0,0.9662,0.0018,0.0137,0.079825041,0.982,0.280754228,No,107083.0,0.128,1.0,0.0,0.0,16.26474178,30,6,9
6073017801,41,CARLSBAD,0.48073812,6514,2402,0.222,0.067,0.048,0.049,0.075,0.264,0.025,0.1555,0.8445,0.0,0.1323,0.0,0.0,0.7972,0.0382,0.0092,0.097250859,0.972,-0.254704665,No,85500.0,0.153,0.9989295,0.438226366,0.0,13.67342709,35,5,7
6073017808,41,CARLSBAD,0.901554736,6283,2468,0.203,0.09,0.042,0.053,0.08,0.307,0.025,0.0691,0.9309,0.0,0.0724,0.0,0.0062,0.9016,0.0,0.0073,0.024186047,0.97,1.047622589,No,150347.0,0.125,0.690209205,0.231401403,0.0,8.947773548,4,0,0
6073017053,15,POWAY,0.624697647,3217,1085,0.209,0.077,0.042,0.047,0.075,0.284,0.023,0.0796,0.9204,0.0,0.0563,0.0016,0.0,0.8533,0.0193,0.0065,0.054934823,0.974,1.23566585,No,155208.0,0.122,0.817479191,0.0,0.0,7.761531221,0,0,0
6073017054,15,POWAY,0.468292949,5701,1880,0.218,0.086,0.056,0.063,0.093,0.317,0.032,0.138,0.862,0.0018,0.1356,0.0198,0.0,0.7783,0.0116,0.0,0.018339768,0.921,0.934451418,No,101875.0,0.171,0.982444062,0.118167653,0.0,7.792442282,0,1,1
6073017055,14,NORTH SAN DIEGO,0.825188343,5256,1893,0.186,0.048,0.028,0.029,0.06,0.212,0.015,0.0761,0.9239,0.0,0.3792,0.0086,0.0,0.5889,0.0,0.0037,0.032887975,0.98,1.12359118,No,124702.0,0.125,1.0,0.738462388,0.0,13.31115784,12,8,4
6073017056,14,NORTH SAN DIEGO,0.792189418,4399,1807,0.184,0.047,0.028,0.028,0.052,0.196,0.015,0.1432,0.8568,0.0009,0.2905,0.0271,0.0,0.5924,0.0261,0.0205,0.021886192,0.978,0.885868971,No,112609.0,0.121,0.876689189,0.631813091,0.0,13.63507429,32,15,12
6073017104,40,SAN DIEGUITO,0.730248464,3955,1455,0.226,0.072,0.047,0.049,0.078,0.284,0.025,0.1095,0.8905,0.0,0.026,0.0003,0.001,0.9494,0.0,0.0227,0.024207493,0.994,0.905944557,No,126765.0,0.142,0.944970566,0.562443309,0.0,12.64765246,1,0,0
6073017106,40,SAN DIEGUITO,0.443883129,4942,1607,0.222,0.097,0.057,0.069,0.097,0.348,0.033,0.1074,0.8926,0.0,0.0184,0.0,0.0,0.9361,0.0101,0.0187,0.081927711,1.0,-0.246540586,No,135990.0,0.15,0.284938669,0.136593102,0.0,7.513093746,9,2,4
6073017107,40,SAN DIEGUITO,0.798877707,2976,1022,0.21,0.066,0.036,0.038,0.065,0.249,0.019,0.0793,0.9207,0.0,0.0931,0.0097,0.0,0.8639,0.005,0.0059,0.004480287,0.994,0.52233945,No,180417.0,0.114,0.977359805,0.194006302,0.0,11.99084812,0,0,0
6073017108,40,SAN DIEGUITO,0.868785441,4829,1690,0.211,0.069,0.037,0.039,0.065,0.253,0.02,0.0895,0.9105,0.0,0.0638,0.005,0.0,0.8764,0.0062,0.0237,0.053051643,0.98,1.143229439,No,140394.0,0.119,1.0,0.659615926,0.0,12.49167538,27,10,9
6073017109,40,SAN DIEGUITO,0.894951526,6787,2258,0.215,0.056,0.033,0.032,0.059,0.231,0.017,0.0701,0.9299,0.0028,0.09,0.0019,0.0044,0.8792,0.0087,0.0394,0.015708451,1.0,1.047386016,No,192028.0,0.116,0.794285714,0.400510766,0.0,12.28388848,11,5,8
6073017110,40,SAN DIEGUITO,0.618467392,11815,3761,0.226,0.061,0.041,0.042,0.071,0.256,0.021,0.1683,0.8317,0.019,0.057,0.0171,0.0052,0.8346,0.0365,0.0231,0.017759263,1.0,0.394057786,No,151205.0,0.138,0.754660139,0.225302673,0.0,6.835116326,4,2,3
6073017200,13,DEL MAR-MIRA MESA,0.839547493,4338,2157,0.207,0.084,0.04,0.051,0.072,0.287,0.024,0.0468,0.9532,0.0,0.0258,0.0048,0.0,0.9597,0.0,0.0329,0.057053292,0.971,0.844511126,No,128281.0,0.117,1.0,0.011683042,0.0,15.94821594,52,8,16
6073017303,40,SAN DIEGUITO,0.919684696,3009,1133,0.214,0.072,0.039,0.044,0.068,0.264,0.021,0.0884,0.9116,0.002,0.0302,0.0063,0.0,0.9073,0.0306,0.0,0.069787986,0.986,1.196769604,No,182292.0,0.121,1.0,0.584419581,0.0,12.21630435,16,5,7
6073017304,40,SAN DIEGUITO,0.453487265,6028,2759,0.231,0.066,0.046,0.049,0.077,0.252,0.025,0.1649,0.8351,0.0189,0.0388,0.0066,0.0,0.7852,0.0766,0.0185,0.103793103,0.939,-0.659799485,No,87667.0,0.156,1.0,0.481011389,0.0,16.99414725,41,8,13
6073017305,40,SAN DIEGUITO,0.786647431,3184,1321,0.203,0.098,0.049,0.062,0.087,0.325,0.029,0.033,0.967,0.0,0.0817,0.0025,0.0,0.8646,0.0044,0.0,0.007444169,0.954,0.90018464,No,114972.0,0.134,0.32940384,0.267233053,0.0,7.806436711,0,0,0
6073017306,40,SAN DIEGUITO,0.88051305,2723,1160,0.201,0.098,0.045,0.058,0.084,0.331,0.027,0.0639,0.9361,0.0,0.072,0.0051,0.0,0.838,0.0202,0.0,0.013205282,0.979,1.111796584,No,131818.0,0.124,0.871894961,0.495275032,0.0,11.57953081,14,8,7
6073017401,40,SAN DIEGUITO,0.693054136,5860,2485,0.218,0.06,0.036,0.038,0.061,0.237,0.019,0.0582,0.9418,0.0,0.0179,0.0,0.0,0.9205,0.0314,0.0173,0.0148,0.986,0.485542899,No,119855.0,0.118,1.0,0.788684691,0.0,13.45764788,23,5,6
6073017403,40,SAN DIEGUITO,0.909957123,5158,2104,0.208,0.091,0.046,0.055,0.081,0.311,0.027,0.0725,0.9275,0.0056,0.0599,0.005,0.0,0.923,0.0064,0.0043,0.038331929,0.944,1.289146502,No,150368.0,0.134,1.0,0.536633308,0.0,11.21553261,18,2,2
